timestamp,example,version,iteration,operation,scenario,direction,pipeline,rows,durationMs,outputRows,checksum,url
"2026-06-25T18:50:05.567Z","v9/sorting-fns","v9",1,"sorting","alphanumericCaseSensitive","desc","operation",300000,1052.1000000089407,300000,"0:1388:item-zen-298642;150000:859:Item-zen-299224;299999:291407:Item-CD-8612","http://127.0.0.1:41741"
"2026-06-25T18:50:06.697Z","v9/sorting-fns","v9",2,"sorting","alphanumericCaseSensitive","desc","operation",300000,1053.699999988079,300000,"0:1388:item-zen-298642;150000:859:Item-zen-299224;299999:291407:Item-CD-8612","http://127.0.0.1:41741"
"2026-06-25T18:50:07.822Z","v9/sorting-fns","v9",3,"sorting","alphanumericCaseSensitive","desc","operation",300000,1048,300000,"0:1388:item-zen-298642;150000:859:Item-zen-299224;299999:291407:Item-CD-8612","http://127.0.0.1:41741"
"2026-06-25T18:50:07.869Z","v9/sorting-fns","v9",1,"sorting","text","asc","operation",30000,41.5,30000,"0:24217:aaliyah boyer;15000:22841:johanna skiles;29999:24419:zula stracke","http://127.0.0.1:41741"
"2026-06-25T18:50:07.916Z","v9/sorting-fns","v9",2,"sorting","text","asc","operation",30000,40.19999998807907,30000,"0:24217:aaliyah boyer;15000:22841:johanna skiles;29999:24419:zula stracke","http://127.0.0.1:41741"
"2026-06-25T18:50:07.963Z","v9/sorting-fns","v9",3,"sorting","text","asc","operation",30000,41.5,30000,"0:24217:aaliyah boyer;15000:22841:johanna skiles;29999:24419:zula stracke","http://127.0.0.1:41741"
"2026-06-25T18:50:08.876Z","v9/sorting-fns","v9",1,"sorting","text","asc","operation",300000,836.5999999940395,300000,"0:45315:aaliyah barrows;150000:289179:johnson berge;299999:52290:zula zulauf-osinski","http://127.0.0.1:41741"
"2026-06-25T18:50:09.856Z","v9/sorting-fns","v9",2,"sorting","text","asc","operation",300000,903.5,300000,"0:45315:aaliyah barrows;150000:289179:johnson berge;299999:52290:zula zulauf-osinski","http://127.0.0.1:41741"
"2026-06-25T18:50:10.853Z","v9/sorting-fns","v9",3,"sorting","text","asc","operation",300000,920.9000000059605,300000,"0:45315:aaliyah barrows;150000:289179:johnson berge;299999:52290:zula zulauf-osinski","http://127.0.0.1:41741"
"2026-06-25T18:50:10.906Z","v9/sorting-fns","v9",1,"sorting","text","desc","operation",30000,45.099999994039536,30000,"0:24419:zula stracke;15000:20189:johanna schowalter;29999:24217:aaliyah boyer","http://127.0.0.1:41741"
"2026-06-25T18:50:10.960Z","v9/sorting-fns","v9",2,"sorting","text","desc","operation",30000,47.5,30000,"0:24419:zula stracke;15000:20189:johanna schowalter;29999:24217:aaliyah boyer","http://127.0.0.1:41741"
"2026-06-25T18:50:11.014Z","v9/sorting-fns","v9",3,"sorting","text","desc","operation",30000,47.69999998807907,30000,"0:24419:zula stracke;15000:20189:johanna schowalter;29999:24217:aaliyah boyer","http://127.0.0.1:41741"
"2026-06-25T18:50:12.003Z","v9/sorting-fns","v9",1,"sorting","text","desc","operation",300000,908.7000000029802,300000,"0:52290:zula zulauf-osinski;150000:16175:johnson beier;299999:200065:aaliyah barrows","http://127.0.0.1:41741"
"2026-06-25T18:50:13.007Z","v9/sorting-fns","v9",2,"sorting","text","desc","operation",300000,925.9000000059605,300000,"0:52290:zula zulauf-osinski;150000:16175:johnson beier;299999:200065:aaliyah barrows","http://127.0.0.1:41741"
"2026-06-25T18:50:13.992Z","v9/sorting-fns","v9",3,"sorting","text","desc","operation",300000,905.5999999940395,300000,"0:52290:zula zulauf-osinski;150000:16175:johnson beier;299999:200065:aaliyah barrows","http://127.0.0.1:41741"
"2026-06-25T18:50:14.030Z","v9/sorting-fns","v9",1,"sorting","textCaseSensitive","asc","operation",30000,32.20000000298023,30000,"0:24217:Aaliyah Boyer;15000:14500:aaliyah Cronin;29999:7680:zula Murphy","http://127.0.0.1:41741"
"2026-06-25T18:50:14.070Z","v9/sorting-fns","v9",2,"sorting","textCaseSensitive","asc","operation",30000,32.1000000089407,30000,"0:24217:Aaliyah Boyer;15000:14500:aaliyah Cronin;29999:7680:zula Murphy","http://127.0.0.1:41741"
"2026-06-25T18:50:14.112Z","v9/sorting-fns","v9",3,"sorting","textCaseSensitive","asc","operation",30000,32,30000,"0:24217:Aaliyah Boyer;15000:14500:aaliyah Cronin;29999:7680:zula Murphy","http://127.0.0.1:41741"
"2026-06-25T18:50:14.912Z","v9/sorting-fns","v9",1,"sorting","textCaseSensitive","asc","operation",300000,720.2999999970198,300000,"0:45315:Aaliyah Barrows;150000:209364:aaliyah Barton;299999:52290:zula Zulauf-Osinski","http://127.0.0.1:41741"
"2026-06-25T18:50:16.089Z","v9/sorting-fns","v9",2,"sorting","textCaseSensitive","asc","operation",300000,802.0999999940395,300000,"0:45315:Aaliyah Barrows;150000:209364:aaliyah Barton;299999:52290:zula Zulauf-Osinski","http://127.0.0.1:41741"
"2026-06-25T18:50:17.073Z","v9/sorting-fns","v9",3,"sorting","textCaseSensitive","asc","operation",300000,888.9000000059605,300000,"0:45315:Aaliyah Barrows;150000:209364:aaliyah Barton;299999:52290:zula Zulauf-Osinski","http://127.0.0.1:41741"
"2026-06-25T18:50:17.121Z","v9/sorting-fns","v9",1,"sorting","textCaseSensitive","desc","operation",30000,38.70000000298023,30000,"0:7680:zula Murphy;15000:24419:Zula Stracke;29999:24217:Aaliyah Boyer","http://127.0.0.1:41741"
"2026-06-25T18:50:17.164Z","v9/sorting-fns","v9",2,"sorting","textCaseSensitive","desc","operation",30000,37.3999999910593,30000,"0:7680:zula Murphy;15000:24419:Zula Stracke;29999:24217:Aaliyah Boyer","http://127.0.0.1:41741"
"2026-06-25T18:50:17.211Z","v9/sorting-fns","v9",3,"sorting","textCaseSensitive","desc","operation",30000,37.6000000089407,30000,"0:7680:zula Murphy;15000:24419:Zula Stracke;29999:24217:Aaliyah Boyer","http://127.0.0.1:41741"
"2026-06-25T18:50:18.084Z","v9/sorting-fns","v9",1,"sorting","textCaseSensitive","desc","operation",300000,796.5999999940395,300000,"0:52290:zula Zulauf-Osinski;150000:200873:Zula Wilderman;299999:200065:Aaliyah Barrows","http://127.0.0.1:41741"
"2026-06-25T18:50:18.926Z","v9/sorting-fns","v9",2,"sorting","textCaseSensitive","desc","operation",300000,762.7000000029802,300000,"0:52290:zula Zulauf-Osinski;150000:200873:Zula Wilderman;299999:200065:Aaliyah Barrows","http://127.0.0.1:41741"
"2026-06-25T18:50:19.765Z","v9/sorting-fns","v9",3,"sorting","textCaseSensitive","desc","operation",300000,761.1999999880791,300000,"0:52290:zula Zulauf-Osinski;150000:200873:Zula Wilderman;299999:200065:Aaliyah Barrows","http://127.0.0.1:41741"
"2026-06-25T18:50:19.822Z","v9/sorting-fns","v9",1,"sorting","datetime","asc","operation",30000,45.70000000298023,30000,"0:1:2020-01-01T00:00:00.000Z;15000:29894:2023-06-18T00:00:00.000Z;29999:29960:2026-12-28T00:00:00.000Z","http://127.0.0.1:41741"
"2026-06-25T18:50:19.879Z","v9/sorting-fns","v9",2,"sorting","datetime","asc","operation",30000,48.3999999910593,30000,"0:1:2020-01-01T00:00:00.000Z;15000:29894:2023-06-18T00:00:00.000Z;29999:29960:2026-12-28T00:00:00.000Z","http://127.0.0.1:41741"
"2026-06-25T18:50:19.934Z","v9/sorting-fns","v9",3,"sorting","datetime","asc","operation",30000,49.599999994039536,30000,"0:1:2020-01-01T00:00:00.000Z;15000:29894:2023-06-18T00:00:00.000Z;29999:29960:2026-12-28T00:00:00.000Z","http://127.0.0.1:41741"
"2026-06-25T18:50:20.488Z","v9/sorting-fns","v9",1,"sorting","datetime","asc","operation",300000,471.90000000596046,300000,"0:1:2020-01-01T00:00:00.000Z;150000:299870:2023-06-18T00:00:00.000Z;299999:299936:2026-12-28T00:00:00.000Z","http://127.0.0.1:41741"
"2026-06-25T18:50:21.072Z","v9/sorting-fns","v9",2,"sorting","datetime","asc","operation",300000,507,300000,"0:1:2020-01-01T00:00:00.000Z;150000:299870:2023-06-18T00:00:00.000Z;299999:299936:2026-12-28T00:00:00.000Z","http://127.0.0.1:41741"
"2026-06-25T18:50:21.654Z","v9/sorting-fns","v9",3,"sorting","datetime","asc","operation",300000,504.29999999701977,300000,"0:1:2020-01-01T00:00:00.000Z;150000:299870:2023-06-18T00:00:00.000Z;299999:299936:2026-12-28T00:00:00.000Z","http://127.0.0.1:41741"
"2026-06-25T18:50:21.705Z","v9/sorting-fns","v9",1,"sorting","datetime","desc","operation",30000,45.599999994039536,30000,"0:56:2026-12-28T00:00:00.000Z;15000:242:2023-06-18T00:00:00.000Z;29999:29989:2020-01-01T00:00:00.000Z","http://127.0.0.1:41741"
"2026-06-25T18:50:21.758Z","v9/sorting-fns","v9",2,"sorting","datetime","desc","operation",30000,47.3999999910593,30000,"0:56:2026-12-28T00:00:00.000Z;15000:242:2023-06-18T00:00:00.000Z;29999:29989:2020-01-01T00:00:00.000Z","http://127.0.0.1:41741"
"2026-06-25T18:50:21.808Z","v9/sorting-fns","v9",3,"sorting","datetime","desc","operation",30000,44.400000005960464,30000,"0:56:2026-12-28T00:00:00.000Z;15000:242:2023-06-18T00:00:00.000Z;29999:29989:2020-01-01T00:00:00.000Z","http://127.0.0.1:41741"
"2026-06-25T18:50:22.355Z","v9/sorting-fns","v9",1,"sorting","datetime","desc","operation",300000,462.79999999701977,300000,"0:56:2026-12-28T00:00:00.000Z;150000:242:2023-06-18T00:00:00.000Z;299999:299965:2020-01-01T00:00:00.000Z","http://127.0.0.1:41741"
"2026-06-25T18:50:22.898Z","v9/sorting-fns","v9",2,"sorting","datetime","desc","operation",300000,462.1000000089407,300000,"0:56:2026-12-28T00:00:00.000Z;150000:242:2023-06-18T00:00:00.000Z;299999:299965:2020-01-01T00:00:00.000Z","http://127.0.0.1:41741"
"2026-06-25T18:50:23.444Z","v9/sorting-fns","v9",3,"sorting","datetime","desc","operation",300000,462.59999999403954,300000,"0:56:2026-12-28T00:00:00.000Z;150000:242:2023-06-18T00:00:00.000Z;299999:299965:2020-01-01T00:00:00.000Z","http://127.0.0.1:41741"
"2026-06-25T18:50:23.476Z","v9/sorting-fns","v9",1,"sorting","basic","asc","operation",30000,26.100000008940697,30000,"0:1:0;15000:26248:49993.7;29999:29285:99996.4","http://127.0.0.1:41741"
"2026-06-25T18:50:23.512Z","v9/sorting-fns","v9",2,"sorting","basic","asc","operation",30000,30.099999994039536,30000,"0:1:0;15000:26248:49993.7;29999:29285:99996.4","http://127.0.0.1:41741"
"2026-06-25T18:50:23.547Z","v9/sorting-fns","v9",3,"sorting","basic","asc","operation",30000,29.200000002980232,30000,"0:1:0;15000:26248:49993.7;29999:29285:99996.4","http://127.0.0.1:41741"
"2026-06-25T18:50:24.162Z","v9/sorting-fns","v9",1,"sorting","basic","asc","operation",300000,534,300000,"0:1:0;150000:50001:50000;299999:282322:99999.1","http://127.0.0.1:41741"
"2026-06-25T18:50:24.852Z","v9/sorting-fns","v9",2,"sorting","basic","asc","operation",300000,607.3999999910593,300000,"0:1:0;150000:50001:50000;299999:282322:99999.1","http://127.0.0.1:41741"
"2026-06-25T18:50:25.581Z","v9/sorting-fns","v9",3,"sorting","basic","asc","operation",300000,648.6999999880791,300000,"0:1:0;150000:50001:50000;299999:282322:99999.1","http://127.0.0.1:41741"
"2026-06-25T18:50:25.620Z","v9/sorting-fns","v9",1,"sorting","basic","desc","operation",30000,33.20000000298023,30000,"0:29285:99996.4;15000:8569:49992.8;29999:1:0","http://127.0.0.1:41741"
"2026-06-25T18:50:25.663Z","v9/sorting-fns","v9",2,"sorting","basic","desc","operation",30000,37.29999999701977,30000,"0:29285:99996.4;15000:8569:49992.8;29999:1:0","http://127.0.0.1:41741"
"2026-06-25T18:50:25.702Z","v9/sorting-fns","v9",3,"sorting","basic","desc","operation",30000,32.8999999910593,30000,"0:29285:99996.4;15000:8569:49992.8;29999:1:0","http://127.0.0.1:41741"
"2026-06-25T18:50:26.418Z","v9/sorting-fns","v9",1,"sorting","basic","desc","operation",300000,631.5,300000,"0:82322:99999.1;150000:32322:49999.1;299999:200001:0","http://127.0.0.1:41741"
"2026-06-25T18:50:27.137Z","v9/sorting-fns","v9",2,"sorting","basic","desc","operation",300000,627.2999999970198,300000,"0:82322:99999.1;150000:32322:49999.1;299999:200001:0","http://127.0.0.1:41741"
"2026-06-25T18:50:27.871Z","v9/sorting-fns","v9",3,"sorting","basic","desc","operation",300000,642.2999999970198,300000,"0:82322:99999.1;150000:32322:49999.1;299999:200001:0","http://127.0.0.1:41741"
"2026-06-25T18:50:29.052Z","v8/filtering-fns","v8",1,"filtering","includesString","","operation",30000,9.800000011920929,152,"0:175:ada kemmer;76:13910:adaline marvin;151:29966:madaline powlowski","http://127.0.0.1:41742"
"2026-06-25T18:50:29.083Z","v8/filtering-fns","v8",2,"filtering","includesString","","operation",30000,7.4000000059604645,152,"0:175:ada kemmer;76:13910:adaline marvin;151:29966:madaline powlowski","http://127.0.0.1:41742"
"2026-06-25T18:50:29.114Z","v8/filtering-fns","v8",3,"filtering","includesString","","operation",30000,8.800000011920929,152,"0:175:ada kemmer;76:13910:adaline marvin;151:29966:madaline powlowski","http://127.0.0.1:41742"
"2026-06-25T18:50:29.422Z","v8/filtering-fns","v8",1,"filtering","includesString","","operation",300000,69.20000000298023,1673,"0:175:ada kemmer;836:147749:mindy adams;1672:299903:iva adams","http://127.0.0.1:41742"
"2026-06-25T18:50:29.725Z","v8/filtering-fns","v8",2,"filtering","includesString","","operation",300000,67.80000001192093,1673,"0:175:ada kemmer;836:147749:mindy adams;1672:299903:iva adams","http://127.0.0.1:41742"
"2026-06-25T18:50:30.108Z","v8/filtering-fns","v8",3,"filtering","includesString","","operation",300000,94.6000000089407,1673,"0:175:ada kemmer;836:147749:mindy adams;1672:299903:iva adams","http://127.0.0.1:41742"
"2026-06-25T18:50:30.147Z","v8/filtering-fns","v8",1,"filtering","includesStringSensitive","","operation",30000,8.299999997019768,81,"0:175:Ada Kemmer;40:14351:Adam Schaefer-Morissette;80:29905:Adam Jacobs","http://127.0.0.1:41742"
"2026-06-25T18:50:30.177Z","v8/filtering-fns","v8",2,"filtering","includesStringSensitive","","operation",30000,9.700000002980232,81,"0:175:Ada Kemmer;40:14351:Adam Schaefer-Morissette;80:29905:Adam Jacobs","http://127.0.0.1:41742"
"2026-06-25T18:50:30.206Z","v8/filtering-fns","v8",3,"filtering","includesStringSensitive","","operation",30000,6.700000002980232,81,"0:175:Ada Kemmer;40:14351:Adam Schaefer-Morissette;80:29905:Adam Jacobs","http://127.0.0.1:41742"
"2026-06-25T18:50:30.521Z","v8/filtering-fns","v8",1,"filtering","includesStringSensitive","","operation",300000,76.70000000298023,959,"0:175:Ada Kemmer;479:147749:Mindy Adams;958:299903:Iva Adams","http://127.0.0.1:41742"
"2026-06-25T18:50:30.847Z","v8/filtering-fns","v8",2,"filtering","includesStringSensitive","","operation",300000,76.80000001192093,959,"0:175:Ada Kemmer;479:147749:Mindy Adams;958:299903:Iva Adams","http://127.0.0.1:41742"
"2026-06-25T18:50:31.298Z","v8/filtering-fns","v8",3,"filtering","includesStringSensitive","","operation",300000,76.8999999910593,959,"0:175:Ada Kemmer;479:147749:Mindy Adams;958:299903:Iva Adams","http://127.0.0.1:41742"
"2026-06-25T18:50:31.327Z","v8/filtering-fns","v8",1,"filtering","equalsString","","operation",30000,7.9000000059604645,10000,"0:1:single;5000:15001:single;9999:29998:single","http://127.0.0.1:41742"
"2026-06-25T18:50:31.357Z","v8/filtering-fns","v8",2,"filtering","equalsString","","operation",30000,10.599999994039536,10000,"0:1:single;5000:15001:single;9999:29998:single","http://127.0.0.1:41742"
"2026-06-25T18:50:31.386Z","v8/filtering-fns","v8",3,"filtering","equalsString","","operation",30000,7.799999997019768,10000,"0:1:single;5000:15001:single;9999:29998:single","http://127.0.0.1:41742"
"2026-06-25T18:50:31.682Z","v8/filtering-fns","v8",1,"filtering","equalsString","","operation",300000,81.70000000298023,100000,"0:1:single;50000:150001:single;99999:299998:single","http://127.0.0.1:41742"
"2026-06-25T18:50:57.664Z","v8/filtering-fns","v8",2,"filtering","equalsString","","operation",300000,141.19999998807907,100000,"0:1:single;50000:150001:single;99999:299998:single","http://127.0.0.1:41742"
"2026-06-25T18:50:58.220Z","v8/filtering-fns","v8",3,"filtering","equalsString","","operation",300000,87.40000000596046,100000,"0:1:single;50000:150001:single;99999:299998:single","http://127.0.0.1:41742"
"2026-06-25T18:50:58.249Z","v8/filtering-fns","v8",1,"filtering","arrIncludes","","operation",30000,10.5,18000,"0:2:[tag-1|tag-2|tag-3];9000:15002:[tag-1|tag-2|tag-3];17999:29999:[tag-0|tag-3|tag-4]","http://127.0.0.1:41742"
"2026-06-25T18:50:58.280Z","v8/filtering-fns","v8",2,"filtering","arrIncludes","","operation",30000,8.100000008940697,18000,"0:2:[tag-1|tag-2|tag-3];9000:15002:[tag-1|tag-2|tag-3];17999:29999:[tag-0|tag-3|tag-4]","http://127.0.0.1:41742"
"2026-06-25T18:50:58.311Z","v8/filtering-fns","v8",3,"filtering","arrIncludes","","operation",30000,11,18000,"0:2:[tag-1|tag-2|tag-3];9000:15002:[tag-1|tag-2|tag-3];17999:29999:[tag-0|tag-3|tag-4]","http://127.0.0.1:41742"
"2026-06-25T18:50:58.611Z","v8/filtering-fns","v8",1,"filtering","arrIncludes","","operation",300000,82.70000000298023,180000,"0:2:[tag-1|tag-2|tag-3];90000:150002:[tag-1|tag-2|tag-3];179999:299999:[tag-0|tag-3|tag-4]","http://127.0.0.1:41742"
"2026-06-25T18:50:58.924Z","v8/filtering-fns","v8",2,"filtering","arrIncludes","","operation",300000,82.59999999403954,180000,"0:2:[tag-1|tag-2|tag-3];90000:150002:[tag-1|tag-2|tag-3];179999:299999:[tag-0|tag-3|tag-4]","http://127.0.0.1:41742"
"2026-06-25T18:50:59.355Z","v8/filtering-fns","v8",3,"filtering","arrIncludes","","operation",300000,82.20000000298023,180000,"0:2:[tag-1|tag-2|tag-3];90000:150002:[tag-1|tag-2|tag-3];179999:299999:[tag-0|tag-3|tag-4]","http://127.0.0.1:41742"
"2026-06-25T18:50:59.384Z","v8/filtering-fns","v8",1,"filtering","arrIncludesAll","","operation",30000,7.5,12000,"0:1:[tag-0|tag-1|tag-2];6000:15001:[tag-0|tag-1|tag-2];11999:29997:[tag-1|tag-2|tag-3]","http://127.0.0.1:41742"
"2026-06-25T18:50:59.414Z","v8/filtering-fns","v8",2,"filtering","arrIncludesAll","","operation",30000,10.400000005960464,12000,"0:1:[tag-0|tag-1|tag-2];6000:15001:[tag-0|tag-1|tag-2];11999:29997:[tag-1|tag-2|tag-3]","http://127.0.0.1:41742"
"2026-06-25T18:50:59.443Z","v8/filtering-fns","v8",3,"filtering","arrIncludesAll","","operation",30000,7.799999997019768,12000,"0:1:[tag-0|tag-1|tag-2];6000:15001:[tag-0|tag-1|tag-2];11999:29997:[tag-1|tag-2|tag-3]","http://127.0.0.1:41742"
"2026-06-25T18:50:59.739Z","v8/filtering-fns","v8",1,"filtering","arrIncludesAll","","operation",300000,81.09999999403954,120000,"0:1:[tag-0|tag-1|tag-2];60000:150001:[tag-0|tag-1|tag-2];119999:299997:[tag-1|tag-2|tag-3]","http://127.0.0.1:41742"
"2026-06-25T18:51:00.048Z","v8/filtering-fns","v8",2,"filtering","arrIncludesAll","","operation",300000,84.29999999701977,120000,"0:1:[tag-0|tag-1|tag-2];60000:150001:[tag-0|tag-1|tag-2];119999:299997:[tag-1|tag-2|tag-3]","http://127.0.0.1:41742"
"2026-06-25T18:51:00.586Z","v8/filtering-fns","v8",3,"filtering","arrIncludesAll","","operation",300000,82.8999999910593,120000,"0:1:[tag-0|tag-1|tag-2];60000:150001:[tag-0|tag-1|tag-2];119999:299997:[tag-1|tag-2|tag-3]","http://127.0.0.1:41742"
"2026-06-25T18:51:00.616Z","v8/filtering-fns","v8",1,"filtering","arrIncludesSome","","operation",30000,10.900000005960464,24000,"0:1:[tag-0|tag-1|tag-2];12000:15001:[tag-0|tag-1|tag-2];23999:30000:[tag-1|tag-4|tag-5]","http://127.0.0.1:41742"
"2026-06-25T18:51:00.645Z","v8/filtering-fns","v8",2,"filtering","arrIncludesSome","","operation",30000,8,24000,"0:1:[tag-0|tag-1|tag-2];12000:15001:[tag-0|tag-1|tag-2];23999:30000:[tag-1|tag-4|tag-5]","http://127.0.0.1:41742"
"2026-06-25T18:51:00.676Z","v8/filtering-fns","v8",3,"filtering","arrIncludesSome","","operation",30000,10.900000005960464,24000,"0:1:[tag-0|tag-1|tag-2];12000:15001:[tag-0|tag-1|tag-2];23999:30000:[tag-1|tag-4|tag-5]","http://127.0.0.1:41742"
"2026-06-25T18:51:00.975Z","v8/filtering-fns","v8",1,"filtering","arrIncludesSome","","operation",300000,85.3999999910593,240000,"0:1:[tag-0|tag-1|tag-2];120000:150001:[tag-0|tag-1|tag-2];239999:300000:[tag-1|tag-4|tag-5]","http://127.0.0.1:41742"
"2026-06-25T18:51:01.469Z","v8/filtering-fns","v8",2,"filtering","arrIncludesSome","","operation",300000,82.59999999403954,240000,"0:1:[tag-0|tag-1|tag-2];120000:150001:[tag-0|tag-1|tag-2];239999:300000:[tag-1|tag-4|tag-5]","http://127.0.0.1:41742"
"2026-06-25T18:51:01.761Z","v8/filtering-fns","v8",3,"filtering","arrIncludesSome","","operation",300000,81.8999999910593,240000,"0:1:[tag-0|tag-1|tag-2];120000:150001:[tag-0|tag-1|tag-2];239999:300000:[tag-1|tag-4|tag-5]","http://127.0.0.1:41742"
"2026-06-25T18:51:01.790Z","v8/filtering-fns","v8",1,"filtering","equals","","operation",30000,6.799999997019768,30,"0:43:42;15:15043:42;29:29043:42","http://127.0.0.1:41742"
"2026-06-25T18:51:01.820Z","v8/filtering-fns","v8",2,"filtering","equals","","operation",30000,9.200000002980232,30,"0:43:42;15:15043:42;29:29043:42","http://127.0.0.1:41742"
"2026-06-25T18:51:01.848Z","v8/filtering-fns","v8",3,"filtering","equals","","operation",30000,6.700000002980232,30,"0:43:42;15:15043:42;29:29043:42","http://127.0.0.1:41742"
"2026-06-25T18:51:02.249Z","v8/filtering-fns","v8",1,"filtering","equals","","operation",300000,73.09999999403954,300,"0:43:42;150:150043:42;299:299043:42","http://127.0.0.1:41742"
"2026-06-25T18:51:02.829Z","v8/filtering-fns","v8",2,"filtering","equals","","operation",300000,75.09999999403954,300,"0:43:42;150:150043:42;299:299043:42","http://127.0.0.1:41742"
"2026-06-25T18:51:03.110Z","v8/filtering-fns","v8",3,"filtering","equals","","operation",300000,72,300,"0:43:42;150:150043:42;299:299043:42","http://127.0.0.1:41742"
"2026-06-25T18:51:03.139Z","v8/filtering-fns","v8",1,"filtering","weakEquals","","operation",30000,9.5,30,"0:43:42;15:15043:42;29:29043:42","http://127.0.0.1:41742"
"2026-06-25T18:51:03.167Z","v8/filtering-fns","v8",2,"filtering","weakEquals","","operation",30000,6.5,30,"0:43:42;15:15043:42;29:29043:42","http://127.0.0.1:41742"
"2026-06-25T18:51:03.198Z","v8/filtering-fns","v8",3,"filtering","weakEquals","","operation",30000,9.600000008940697,30,"0:43:42;15:15043:42;29:29043:42","http://127.0.0.1:41742"
